Vehicle_Count,NO2_Emissions,Traffic_Flow_Speed,Rush_Hour_Indicator,Hour,Day_of_Week,Weather_Conditions_Cloudy,Weather_Conditions_Hazy,Weather_Conditions_Rainy,High_Congestion
47,37.53,62.166666666666664,0,15,0,True,False,False,0
195,39.79,37.5,0,1,5,False,False,True,0
50,13.18,61.666666666666664,0,22,3,False,False,True,0
99,30.69,53.5,0,4,6,False,False,False,0
343,17.54,12.833333333333336,1,18,6,False,True,False,1
85,37.7,55.833333333333336,0,3,3,False,False,False,0
329,44.67,15.166666666666664,0,23,4,False,False,False,1
317,66.27,17.166666666666664,0,1,2,True,False,False,1
190,76.86,38.33333333333333,0,12,3,False,False,False,0
28,43.57,65.33333333333333,0,13,4,False,True,False,0
379,59.32,6.833333333333336,0,4,4,False,True,False,1
98,38.72,53.66666666666667,0,14,2,False,False,True,0
116,13.4,50.66666666666667,0,1,0,True,False,False,0
32,28.59,64.66666666666667,0,21,3,False,False,False,0
135,42.5,47.5,0,21,5,False,False,True,0
300,32.07,20.0,0,22,1,True,False,False,1
43,18.23,62.833333333333336,0,0,0,False,False,True,0
230,64.3,31.666666666666664,0,13,0,True,False,False,1
72,11.12,58.0,0,21,2,False,False,True,0
310,43.91,18.333333333333336,0,21,1,True,False,False,1
359,37.7,10.166666666666664,0,13,2,False,False,True,1
325,63.0,15.833333333333336,0,20,1,False,True,False,1
183,31.31,39.5,0,1,5,True,False,False,0
139,65.56,46.83333333333333,0,1,5,True,False,False,0
45,48.14,62.5,0,12,4,False,False,False,0
272,53.24,24.666666666666664,0,0,4,False,False,True,1
21,65.68,66.5,0,4,4,False,True,False,0
379,14.74,6.833333333333336,1,19,2,False,True,False,1
123,19.44,49.5,0,22,3,False,False,False,0
392,21.07,5.0,0,12,0,False,True,False,1
141,28.91,46.5,0,15,4,False,False,True,0
251,15.77,28.166666666666664,1,17,5,True,False,False,1
388,43.23,5.333333333333329,0,13,4,True,False,False,1
109,18.71,51.83333333333333,1,17,0,True,False,False,0
209,73.8,35.166666666666664,1,19,6,False,False,False,0
70,78.75,58.333333333333336,0,14,5,False,False,False,0
195,57.39,37.5,0,1,6,True,False,False,0
381,78.57,6.5,1,17,5,False,True,False,1
396,43.63,5.0,0,13,1,False,True,False,1
240,64.75,30.0,1,19,2,False,True,False,1
318,19.4,17.0,0,1,2,False,True,False,1
150,71.18,45.0,1,17,5,False,True,False,0
141,20.04,46.5,0,4,3,False,False,False,0
299,49.69,20.166666666666664,0,0,2,True,False,False,1
34,36.83,64.33333333333333,0,14,2,False,False,False,0
183,44.22,39.5,0,16,5,True,False,False,0
230,31.27,31.666666666666664,0,12,0,True,False,False,1
382,70.87,6.333333333333336,0,4,3,False,False,False,1
39,45.79,63.5,0,21,4,False,False,True,0
299,25.57,20.166666666666664,0,22,4,False,False,False,1
153,27.55,44.5,0,22,1,False,False,False,0
61,16.16,59.833333333333336,0,14,4,True,False,False,0
163,35.02,42.83333333333333,0,3,2,True,False,False,0
312,31.77,18.0,0,23,0,False,True,False,1
261,46.17,26.5,1,19,6,False,False,False,1
97,23.47,53.83333333333333,0,14,1,True,False,False,0
51,76.28,61.5,1,18,6,False,True,False,0
29,56.55,65.16666666666667,0,23,6,False,True,False,0
150,46.94,45.0,0,12,5,False,False,True,0
279,42.64,23.5,1,18,6,True,False,False,1
302,55.06,19.666666666666664,0,16,5,False,False,True,1
220,32.58,33.333333333333336,0,14,2,False,True,False,1
169,75.93,41.83333333333333,0,12,5,False,False,False,0
208,64.66,35.333333333333336,0,4,0,False,True,False,0
360,47.87,10.0,0,0,5,True,False,False,1
181,24.59,39.83333333333333,0,4,2,False,False,False,0
365,47.71,9.166666666666664,1,19,6,False,False,True,1
370,38.11,8.333333333333336,0,3,0,True,False,False,1
272,22.14,24.666666666666664,0,13,6,False,False,True,1
35,29.61,64.16666666666667,0,0,6,True,False,False,0
331,56.97,14.833333333333336,0,20,5,False,False,False,1
342,65.82,13.0,0,23,2,False,True,False,1
357,26.18,10.5,0,2,3,False,False,True,1
389,13.89,5.166666666666671,1,17,4,True,False,False,1
383,19.31,6.166666666666664,0,16,1,False,False,False,1
320,17.2,16.666666666666664,0,22,4,False,False,False,1
132,32.78,48.0,0,13,1,False,False,True,0
269,67.72,25.166666666666664,0,3,0,False,False,True,1
25,40.91,65.83333333333333,0,16,1,False,True,False,0
29,49.63,65.16666666666667,1,19,1,True,False,False,0
390,64.08,5.0,0,15,5,False,True,False,1
162,67.95,43.0,0,1,5,False,False,False,0
41,78.59,63.166666666666664,0,20,4,False,False,True,0
200,19.66,36.666666666666664,0,0,5,False,False,True,0
61,47.06,59.833333333333336,0,0,4,False,False,True,0
178,74.2,40.33333333333333,0,23,5,True,False,False,0
169,29.13,41.83333333333333,0,21,4,False,False,True,0
373,41.11,7.833333333333336,0,21,6,False,True,False,1
29,57.36,65.16666666666667,0,21,3,False,False,False,0
375,28.02,7.5,0,21,6,True,False,False,1
279,56.92,23.5,0,21,0,False,False,False,1
385,67.5,5.833333333333329,0,16,1,True,False,False,1
63,77.15,59.5,0,2,1,True,False,False,0
373,13.63,7.833333333333336,0,21,3,False,True,False,1
137,11.31,47.16666666666667,0,4,3,False,False,True,0
307,11.92,18.833333333333336,0,14,5,True,False,False,1
305,78.04,19.166666666666664,0,3,4,False,True,False,1
44,23.75,62.666666666666664,0,21,4,False,True,False,0
225,59.26,32.5,1,17,0,False,True,False,1
349,67.82,11.833333333333336,0,2,5,False,True,False,1
370,44.9,8.333333333333336,0,4,4,False,False,False,1
316,28.74,17.333333333333336,0,4,2,False,True,False,1
389,21.62,5.166666666666671,0,23,1,False,False,True,1
398,11.67,5.0,1,19,2,False,True,False,1
253,51.4,27.833333333333336,0,3,1,True,False,False,1
86,42.93,55.666666666666664,0,21,1,False,False,True,0
150,72.36,45.0,0,15,0,False,False,False,0
189,68.73,38.5,1,19,6,True,False,False,0
295,30.53,20.833333333333336,1,17,0,True,False,False,1
167,32.62,42.16666666666667,0,20,1,True,False,False,0
61,45.94,59.833333333333336,0,13,6,False,False,True,0
393,29.8,5.0,1,18,3,False,False,True,1
391,69.03,5.0,0,3,2,True,False,False,1
232,32.41,31.333333333333336,0,22,0,False,True,False,1
56,48.67,60.666666666666664,1,18,3,False,False,False,0
40,76.01,63.333333333333336,0,14,6,False,False,False,0
150,11.15,45.0,0,15,5,False,True,False,0
233,24.8,31.166666666666664,0,21,5,False,False,False,1
151,24.64,44.83333333333333,0,20,5,False,False,True,0
108,70.7,52.0,0,15,0,True,False,False,0
27,33.26,65.5,0,13,3,False,True,False,0
354,19.99,11.0,0,15,0,False,False,False,1
230,15.55,31.666666666666664,1,19,0,False,False,False,1
46,29.06,62.333333333333336,0,15,6,False,False,True,0
281,72.94,23.166666666666664,0,3,4,False,False,False,1
265,41.51,25.833333333333336,1,18,1,False,True,False,1
340,50.69,13.333333333333336,0,4,5,False,False,False,1
90,27.99,55.0,0,14,1,False,False,True,0
392,24.39,5.0,0,13,3,True,False,False,1
215,25.2,34.166666666666664,0,3,4,False,False,True,1
99,19.93,53.5,0,16,6,False,False,True,0
38,32.44,63.666666666666664,1,17,1,True,False,False,0
292,78.56,21.333333333333336,1,18,6,False,False,False,1
24,39.57,66.0,0,4,2,False,False,False,0
132,49.18,48.0,0,0,4,False,False,False,0
85,70.07,55.833333333333336,0,14,0,False,False,False,0
199,43.4,36.833333333333336,0,23,2,True,False,False,0
388,20.31,5.333333333333329,0,2,3,False,False,True,1
123,70.82,49.5,1,18,2,True,False,False,0
155,26.86,44.16666666666667,0,16,6,False,False,False,0
22,59.14,66.33333333333333,0,15,3,False,False,True,0
389,79.98,5.166666666666671,1,18,5,True,False,False,1
261,11.24,26.5,0,3,6,True,False,False,1
162,12.57,43.0,0,3,0,False,True,False,0
155,57.42,44.16666666666667,0,15,4,False,False,False,0
93,23.72,54.5,0,0,5,False,False,True,0
353,60.1,11.166666666666664,0,3,5,True,False,False,1
265,76.99,25.833333333333336,0,12,5,True,False,False,1
287,42.04,22.166666666666664,0,3,1,False,True,False,1
231,20.79,31.5,1,18,3,False,True,False,1
46,67.71,62.333333333333336,0,14,1,False,True,False,0
94,26.49,54.333333333333336,1,18,0,True,False,False,0
265,69.28,25.833333333333336,0,13,1,False,False,True,1
31,61.08,64.83333333333333,0,4,0,False,False,False,0
345,58.66,12.5,0,20,6,False,True,False,1
395,14.39,5.0,0,21,6,False,False,True,1
164,52.93,42.66666666666667,0,0,4,False,False,True,0
289,28.13,21.833333333333336,1,17,4,False,False,True,1
128,28.75,48.66666666666667,0,20,1,False,False,False,0
367,38.51,8.833333333333336,0,12,0,False,True,False,1
138,26.17,47.0,0,2,6,False,False,False,0
108,31.5,52.0,0,15,5,True,False,False,0
91,41.0,54.833333333333336,0,20,5,True,False,False,0
88,71.99,55.333333333333336,0,14,1,False,False,True,0
341,42.55,13.166666666666664,0,21,4,True,False,False,1
67,60.86,58.833333333333336,1,17,5,False,False,False,0
130,50.43,48.33333333333333,0,21,5,False,True,False,0
348,23.85,12.0,0,3,3,False,False,True,1
48,70.63,62.0,0,22,6,False,False,False,0
266,78.28,25.666666666666664,0,12,2,False,False,False,1
324,54.55,16.0,1,18,6,False,False,True,1
321,69.26,16.5,0,22,3,False,False,False,1
112,55.66,51.33333333333333,0,16,0,True,False,False,0
397,47.96,5.0,0,2,5,True,False,False,1
44,26.49,62.666666666666664,0,12,4,True,False,False,0
361,77.5,9.833333333333336,0,1,5,False,True,False,1
181,44.6,39.83333333333333,0,3,4,False,False,False,0
162,19.01,43.0,0,3,4,True,False,False,0
338,63.67,13.666666666666664,0,13,1,True,False,False,1
329,34.02,15.166666666666664,0,22,4,True,False,False,1
303,58.28,19.5,0,13,3,False,False,False,1
217,67.64,33.833333333333336,1,18,2,False,True,False,1
384,54.03,6.0,0,23,5,False,False,True,1
30,40.79,65.0,0,22,1,False,True,False,0
125,71.48,49.16666666666667,0,22,1,True,False,False,0
324,55.38,16.0,0,20,2,False,False,False,1
152,56.71,44.66666666666667,0,12,0,True,False,False,0
98,44.44,53.66666666666667,0,21,4,False,False,True,0
192,78.35,38.0,0,23,3,False,True,False,0
243,51.69,29.5,0,2,4,False,False,True,1
191,57.94,38.16666666666667,0,15,3,False,False,True,0
396,33.47,5.0,0,21,5,False,False,True,1
196,47.16,37.333333333333336,0,16,5,False,True,False,0
138,11.68,47.0,0,21,3,False,True,False,0
333,18.32,14.5,0,21,5,False,True,False,1
255,77.27,27.5,0,22,1,False,False,False,1
246,23.01,29.0,0,3,1,False,False,False,1
77,14.78,57.166666666666664,0,23,2,True,False,False,0
292,16.86,21.333333333333336,0,20,4,True,False,False,1
106,52.48,52.33333333333333,0,21,5,True,False,False,0
254,64.26,27.666666666666664,1,19,2,True,False,False,1
106,70.23,52.33333333333333,1,17,0,False,False,False,0
330,58.31,15.0,0,21,3,False,False,True,1
213,68.67,34.5,0,14,1,False,False,False,1
40,64.05,63.333333333333336,0,14,3,True,False,False,0
178,52.86,40.33333333333333,0,12,2,False,False,False,0
31,31.0,64.83333333333333,0,4,2,False,False,False,0
179,47.54,40.16666666666667,0,15,4,True,False,False,0
157,19.75,43.83333333333333,0,13,6,False,False,True,0
183,31.6,39.5,0,2,3,False,False,True,0
148,41.06,45.33333333333333,0,23,3,True,False,False,0
141,30.02,46.5,0,13,5,False,False,True,0
62,34.66,59.666666666666664,1,19,0,False,False,True,0
155,61.53,44.16666666666667,0,13,0,False,True,False,0
381,76.31,6.5,0,4,4,False,False,True,1
299,72.82,20.166666666666664,0,14,3,False,False,True,1
57,60.66,60.5,0,21,3,True,False,False,0
232,47.65,31.333333333333336,0,1,2,False,False,True,1
68,69.05,58.666666666666664,0,0,1,True,False,False,0
241,43.26,29.833333333333336,0,13,1,False,False,False,1
252,69.09,28.0,0,3,6,False,False,False,1
176,73.07,40.66666666666667,1,19,4,False,False,True,0
51,64.94,61.5,0,21,5,False,True,False,0
335,29.2,14.166666666666664,0,21,6,False,True,False,1
216,22.02,34.0,0,16,4,False,True,False,1
98,33.58,53.66666666666667,0,14,4,True,False,False,0
85,37.95,55.833333333333336,0,22,1,False,False,False,0
199,77.22,36.833333333333336,1,18,1,False,True,False,0
322,69.32,16.333333333333336,0,23,6,False,False,False,1
103,13.18,52.83333333333333,0,14,5,True,False,False,0
243,39.46,29.5,0,23,1,False,False,True,1
389,73.51,5.166666666666671,0,2,6,False,False,False,1
299,42.1,20.166666666666664,0,13,6,False,True,False,1
191,38.1,38.16666666666667,0,2,4,False,False,False,0
38,25.16,63.666666666666664,1,18,6,False,True,False,0
340,33.46,13.333333333333336,1,17,1,False,True,False,1
243,44.46,29.5,1,17,4,False,False,False,1
276,18.12,24.0,0,12,5,False,False,True,1
26,50.62,65.66666666666667,0,23,6,False,False,True,0
183,68.33,39.5,0,15,0,True,False,False,0
103,12.43,52.83333333333333,0,3,0,False,False,True,0
381,70.25,6.5,0,16,4,False,False,True,1
171,38.51,41.5,1,17,4,False,True,False,0
112,68.62,51.33333333333333,0,2,1,False,False,False,0
384,32.27,6.0,1,17,4,False,True,False,1
201,43.96,36.5,1,17,1,True,False,False,0
314,75.46,17.666666666666664,0,21,1,False,False,False,1
392,25.4,5.0,0,16,6,False,False,False,1
356,38.75,10.666666666666664,0,13,3,True,False,False,1
275,39.29,24.166666666666664,0,22,6,False,False,False,1
391,65.48,5.0,0,20,1,False,False,True,1
29,71.83,65.16666666666667,0,23,5,False,False,False,0
371,16.58,8.166666666666664,0,4,4,True,False,False,1
59,58.26,60.166666666666664,0,23,4,False,False,True,0
187,19.68,38.83333333333333,0,21,0,False,False,False,0
175,59.84,40.83333333333333,0,20,2,False,False,True,0
208,61.19,35.333333333333336,1,17,3,False,False,True,0
362,20.06,9.666666666666664,0,4,1,False,False,False,1
158,27.04,43.66666666666667,0,16,5,False,False,False,0
39,37.22,63.5,0,23,5,True,False,False,0
323,25.37,16.166666666666664,0,3,6,False,False,False,1
308,35.51,18.666666666666664,0,2,6,False,True,False,1
142,74.13,46.33333333333333,0,15,6,False,True,False,0
221,15.35,33.166666666666664,0,13,6,False,False,True,1
115,37.17,50.83333333333333,0,14,2,False,True,False,0
301,29.44,19.833333333333336,0,4,3,False,False,False,1
193,54.32,37.833333333333336,0,3,3,False,True,False,0
156,32.22,44.0,0,1,3,False,False,False,0
45,40.06,62.5,0,0,2,False,False,False,0
296,68.32,20.666666666666664,1,18,5,False,True,False,1
321,58.55,16.5,0,16,4,True,False,False,1
81,57.1,56.5,0,3,3,True,False,False,0
332,60.26,14.666666666666664,0,12,0,True,False,False,1
226,12.68,32.333333333333336,1,17,3,True,False,False,1
218,58.9,33.666666666666664,0,21,5,False,False,False,1
199,77.93,36.833333333333336,0,23,0,False,False,True,0
211,74.2,34.833333333333336,0,1,2,False,False,False,0
171,37.23,41.5,0,20,1,False,False,False,0
80,11.37,56.666666666666664,0,15,4,False,False,False,0
300,66.83,20.0,1,19,2,False,True,False,1
278,19.55,23.666666666666664,0,23,4,False,True,False,1
70,41.89,58.333333333333336,0,15,4,True,False,False,0
314,27.32,17.666666666666664,0,22,4,True,False,False,1
188,12.43,38.66666666666667,0,16,1,False,False,True,0
337,52.44,13.833333333333336,0,12,2,False,False,False,1
346,40.0,12.333333333333336,0,2,3,False,True,False,1
259,14.57,26.833333333333336,0,3,2,False,False,True,1
68,35.97,58.666666666666664,0,3,4,False,False,True,0
291,55.16,21.5,0,3,6,False,True,False,1
320,66.26,16.666666666666664,0,16,5,False,False,False,1
165,66.38,42.5,0,12,6,False,False,False,0
326,34.51,15.666666666666664,0,4,3,False,False,False,1
97,40.81,53.83333333333333,0,23,6,False,False,False,0
360,76.79,10.0,1,19,5,False,False,True,1
248,60.29,28.666666666666664,0,3,5,True,False,False,1
126,10.42,49.0,0,1,1,False,False,False,0
62,74.67,59.666666666666664,0,0,6,False,True,False,0
21,16.32,66.5,0,4,1,True,False,False,0
83,35.02,56.166666666666664,0,21,5,False,False,True,0
383,79.73,6.166666666666664,0,0,3,False,True,False,1
303,34.07,19.5,0,22,1,False,False,False,1
238,42.76,30.333333333333336,0,23,5,True,False,False,1
26,40.96,65.66666666666667,0,23,0,False,False,False,0
108,22.78,52.0,0,16,5,False,True,False,0
37,51.9,63.833333333333336,0,4,4,False,False,False,0
299,73.02,20.166666666666664,0,16,6,False,False,True,1
158,22.95,43.66666666666667,0,4,5,True,False,False,0
264,71.02,26.0,0,1,2,False,False,True,1
168,13.99,42.0,0,2,5,False,True,False,0
367,64.91,8.833333333333336,0,20,6,False,False,False,1
200,24.52,36.666666666666664,0,0,1,False,True,False,0
197,37.74,37.166666666666664,0,23,3,False,False,True,0
296,18.04,20.666666666666664,0,1,4,True,False,False,1
365,19.22,9.166666666666664,0,20,1,True,False,False,1
182,50.89,39.66666666666667,0,13,3,False,False,False,0
218,29.89,33.666666666666664,0,22,1,False,True,False,1
189,70.04,38.5,0,13,4,False,False,True,0
228,65.38,32.0,0,3,1,True,False,False,1
225,20.24,32.5,0,13,1,False,False,False,1
271,29.51,24.833333333333336,0,13,4,False,False,False,1
179,62.88,40.16666666666667,0,14,5,False,False,True,0
39,58.2,63.5,0,12,3,False,False,True,0
275,57.21,24.166666666666664,1,17,0,False,True,False,1
215,20.65,34.166666666666664,1,18,2,False,True,False,1
157,43.04,43.83333333333333,0,14,2,False,True,False,0
81,28.59,56.5,0,1,6,False,True,False,0
385,18.15,5.833333333333329,0,22,2,False,True,False,1
98,28.78,53.66666666666667,0,23,0,True,False,False,0
315,77.51,17.5,0,21,2,False,True,False,1
221,57.18,33.166666666666664,1,17,4,True,False,False,1
326,54.97,15.666666666666664,1,18,6,True,False,False,1
275,21.47,24.166666666666664,0,16,0,False,False,True,1
259,36.9,26.833333333333336,0,23,5,False,False,False,1
147,18.63,45.5,0,13,2,False,True,False,0
265,69.56,25.833333333333336,0,20,6,False,False,True,1
328,49.75,15.333333333333336,0,4,3,False,True,False,1
133,53.18,47.83333333333333,0,14,3,False,True,False,0
240,52.09,30.0,0,13,6,False,False,False,1
193,36.04,37.833333333333336,0,2,0,False,False,True,0
254,79.98,27.666666666666664,0,23,4,False,True,False,1
259,71.29,26.833333333333336,0,23,5,False,True,False,1
240,14.98,30.0,0,13,3,False,False,True,1
57,17.17,60.5,0,15,6,False,True,False,0
399,71.03,5.0,0,16,1,False,True,False,1
225,41.62,32.5,0,22,6,False,True,False,1
301,78.99,19.833333333333336,0,3,6,True,False,False,1
372,44.93,8.0,0,0,5,True,False,False,1
341,14.94,13.166666666666664,0,22,4,False,False,True,1
394,64.9,5.0,0,2,2,False,False,True,1
62,55.55,59.666666666666664,0,16,6,False,True,False,0
196,76.27,37.333333333333336,0,13,1,False,False,False,0
28,42.15,65.33333333333333,0,23,6,False,False,False,0
194,24.82,37.666666666666664,0,13,3,False,False,True,0
224,74.51,32.666666666666664,0,16,4,True,False,False,1
48,38.7,62.0,0,1,5,False,False,False,0
64,10.44,59.333333333333336,0,21,4,False,True,False,0
240,42.03,30.0,0,0,5,False,False,True,1
337,66.28,13.833333333333336,0,16,0,False,False,False,1
273,74.43,24.5,0,12,1,False,False,False,1
317,26.25,17.166666666666664,0,4,3,False,False,True,1
126,17.52,49.0,1,17,5,True,False,False,0
25,32.93,65.83333333333333,1,18,2,False,False,True,0
133,71.95,47.83333333333333,0,2,1,True,False,False,0
323,40.54,16.166666666666664,0,23,5,False,False,False,1
45,30.44,62.5,0,1,4,False,True,False,0
254,58.28,27.666666666666664,0,20,4,True,False,False,1
247,20.58,28.833333333333336,1,19,4,False,False,False,1
256,64.19,27.333333333333336,0,3,0,False,False,True,1
325,63.53,15.833333333333336,0,13,0,True,False,False,1
356,12.92,10.666666666666664,0,20,6,False,True,False,1
66,17.61,59.0,0,21,2,False,True,False,0
171,77.43,41.5,0,16,4,True,False,False,0
70,59.48,58.333333333333336,1,19,3,False,True,False,0
343,32.63,12.833333333333336,0,15,5,True,False,False,1
275,60.37,24.166666666666664,0,15,6,True,False,False,1
323,72.16,16.166666666666664,0,4,2,False,True,False,1
274,52.72,24.333333333333336,0,23,5,False,False,True,1
353,59.82,11.166666666666664,0,0,1,True,False,False,1
97,17.32,53.83333333333333,0,20,5,False,False,True,0
378,18.42,7.0,1,18,1,False,False,False,1
304,59.14,19.333333333333336,0,1,1,False,False,False,1
272,70.97,24.666666666666664,0,15,2,False,False,True,1
56,37.12,60.666666666666664,0,3,0,False,True,False,0
141,15.27,46.5,0,22,3,False,True,False,0
133,28.77,47.83333333333333,0,4,5,False,False,False,0
277,15.22,23.833333333333336,0,2,1,True,False,False,1
387,69.33,5.5,0,21,2,False,True,False,1
310,52.92,18.333333333333336,0,2,0,True,False,False,1
144,15.62,46.0,0,16,1,False,False,True,0
231,46.37,31.5,1,17,4,True,False,False,1
391,12.08,5.0,1,18,2,True,False,False,1
210,67.17,35.0,0,1,5,False,False,True,0
20,20.85,66.66666666666667,1,19,5,False,True,False,0
272,60.44,24.666666666666664,0,2,1,False,True,False,1
142,46.88,46.33333333333333,0,22,4,False,False,False,0
119,53.46,50.16666666666667,0,1,1,False,False,False,0
393,24.43,5.0,0,21,3,False,True,False,1
316,34.38,17.333333333333336,0,23,4,False,True,False,1
254,40.16,27.666666666666664,0,21,2,False,False,True,1
37,18.47,63.833333333333336,0,20,5,True,False,False,0
285,15.98,22.5,0,1,3,False,False,True,1
207,22.12,35.5,1,18,4,False,True,False,0
66,67.6,59.0,0,14,0,True,False,False,0
94,65.17,54.333333333333336,0,20,0,False,False,False,0
68,61.56,58.666666666666664,0,16,6,False,False,True,0
240,29.6,30.0,1,19,2,False,False,False,1
311,70.62,18.166666666666664,0,4,5,False,False,False,1
348,29.04,12.0,0,21,0,False,False,False,1
388,63.76,5.333333333333329,0,14,3,False,False,False,1
175,31.05,40.83333333333333,0,2,4,True,False,False,0
247,29.65,28.833333333333336,0,14,1,False,False,False,1
158,74.96,43.66666666666667,0,15,5,False,True,False,0
28,39.82,65.33333333333333,0,3,5,False,False,False,0
364,26.29,9.333333333333336,0,13,3,False,False,False,1
231,38.07,31.5,0,13,1,True,False,False,1
43,48.33,62.833333333333336,0,20,1,False,False,False,0
147,41.52,45.5,0,3,5,False,False,False,0
347,66.2,12.166666666666664,0,16,6,False,True,False,1
364,55.31,9.333333333333336,0,21,5,False,False,False,1
357,50.32,10.5,0,1,6,False,False,False,1
258,49.49,27.0,0,22,0,False,False,False,1
58,65.89,60.333333333333336,1,17,3,False,False,False,0
123,74.98,49.5,0,2,1,True,False,False,0
140,49.58,46.66666666666667,0,15,0,False,False,True,0
55,57.55,60.833333333333336,0,16,3,False,False,False,0
121,34.59,49.83333333333333,0,22,5,True,False,False,0
240,25.94,30.0,0,4,4,False,False,False,1
296,50.64,20.666666666666664,1,19,2,False,False,True,1
114,34.44,51.0,0,4,4,False,True,False,0
41,20.59,63.166666666666664,0,16,1,True,False,False,0
248,61.74,28.666666666666664,0,16,4,True,False,False,1
298,53.51,20.333333333333336,0,20,1,False,False,False,1
144,50.33,46.0,0,3,4,True,False,False,0
123,64.37,49.5,0,0,6,False,True,False,0
367,31.37,8.833333333333336,1,18,0,False,False,False,1
43,61.64,62.833333333333336,0,12,4,False,True,False,0
25,72.98,65.83333333333333,0,2,2,False,False,False,0
146,14.83,45.66666666666667,0,2,2,False,True,False,0
49,56.2,61.833333333333336,0,13,6,False,False,True,0
172,73.42,41.33333333333333,0,16,5,False,True,False,0
48,13.55,62.0,0,0,4,False,True,False,0
344,79.8,12.666666666666664,0,14,0,True,False,False,1
157,17.67,43.83333333333333,0,4,4,True,False,False,0
70,73.05,58.333333333333336,1,19,2,False,True,False,0
237,56.09,30.5,1,18,3,False,True,False,1
334,71.33,14.333333333333336,0,1,5,False,True,False,1
175,51.88,40.83333333333333,0,13,0,False,False,True,0
322,30.11,16.333333333333336,0,20,2,False,False,False,1
164,39.17,42.66666666666667,1,17,5,False,False,False,0
130,68.31,48.33333333333333,0,15,1,False,False,False,0
305,69.65,19.166666666666664,0,0,0,False,False,True,1
125,57.81,49.16666666666667,0,23,5,True,False,False,0
336,70.52,14.0,1,18,5,False,True,False,1
222,47.9,33.0,0,12,1,True,False,False,1
166,35.3,42.33333333333333,0,20,2,True,False,False,0
266,12.81,25.666666666666664,0,0,0,True,False,False,1
362,22.52,9.666666666666664,0,12,6,False,False,False,1
117,34.5,50.5,0,0,6,False,False,True,0
361,54.12,9.833333333333336,1,18,4,False,True,False,1
315,76.08,17.5,0,20,5,False,True,False,1
97,47.38,53.83333333333333,0,1,6,False,True,False,0
371,59.56,8.166666666666664,1,19,0,False,False,True,1
315,30.7,17.5,1,17,3,False,False,True,1
367,58.36,8.833333333333336,0,3,1,False,False,True,1
163,49.03,42.83333333333333,0,20,5,False,True,False,0
187,23.56,38.83333333333333,0,14,5,True,False,False,0
143,10.65,46.16666666666667,0,20,6,False,False,True,0
40,72.07,63.333333333333336,0,0,6,True,False,False,0
136,15.96,47.33333333333333,1,18,6,True,False,False,0
213,62.06,34.5,0,22,2,False,False,False,1
319,74.7,16.833333333333336,0,1,5,False,False,True,1
361,27.25,9.833333333333336,0,13,6,True,False,False,1
177,45.61,40.5,0,21,6,True,False,False,0
315,59.2,17.5,1,19,5,False,False,True,1
100,36.91,53.33333333333333,0,3,3,False,True,False,0
397,18.06,5.0,0,2,1,False,False,True,1
97,63.75,53.83333333333333,0,14,6,False,False,False,0
257,57.36,27.166666666666664,0,14,4,True,False,False,1
178,18.7,40.33333333333333,0,13,3,False,False,True,0
141,39.01,46.5,0,16,3,False,False,True,0
279,72.63,23.5,0,4,6,True,False,False,1
110,59.83,51.66666666666667,0,20,4,False,True,False,0
345,49.58,12.5,1,19,4,False,False,False,1
29,64.05,65.16666666666667,0,22,4,False,False,False,0
279,46.66,23.5,0,22,0,False,True,False,1
60,64.28,60.0,0,16,5,False,False,True,0
93,24.98,54.5,0,4,5,False,True,False,0
105,11.91,52.5,1,19,2,False,False,False,0
206,55.02,35.666666666666664,0,15,5,False,False,False,0
21,65.77,66.5,0,22,5,False,False,False,0
133,50.57,47.83333333333333,0,23,3,True,False,False,0
384,29.04,6.0,1,18,3,False,True,False,1
203,36.01,36.166666666666664,0,1,2,False,True,False,0
193,12.89,37.833333333333336,1,18,0,False,False,False,0
336,69.47,14.0,0,3,0,True,False,False,1
368,79.36,8.666666666666664,0,14,1,True,False,False,1
63,77.28,59.5,0,22,5,False,False,False,0
320,27.4,16.666666666666664,0,1,6,False,False,False,1
364,49.38,9.333333333333336,0,13,5,False,False,False,1
186,28.12,39.0,0,16,0,False,True,False,0
46,33.15,62.333333333333336,0,16,2,False,False,True,0
341,51.98,13.166666666666664,0,12,1,True,False,False,1
31,45.66,64.83333333333333,1,17,5,True,False,False,0
321,46.45,16.5,1,17,4,False,False,False,1
116,22.64,50.66666666666667,0,14,3,False,True,False,0
323,62.83,16.166666666666664,0,1,3,True,False,False,1
353,76.42,11.166666666666664,1,19,1,False,True,False,1
90,39.88,55.0,1,17,1,True,False,False,0
28,77.85,65.33333333333333,0,12,3,True,False,False,0
332,39.31,14.666666666666664,1,19,6,False,False,True,1
304,48.59,19.333333333333336,1,17,3,False,False,False,1
396,13.41,5.0,0,20,6,False,True,False,1
264,49.44,26.0,1,17,3,False,False,True,1
390,75.62,5.0,0,22,6,False,False,False,1
128,34.0,48.66666666666667,0,0,4,False,True,False,0
83,13.17,56.166666666666664,0,3,6,False,True,False,0
70,30.56,58.333333333333336,0,20,4,False,False,True,0
335,17.88,14.166666666666664,0,1,4,False,False,False,1
52,50.44,61.333333333333336,0,22,1,True,False,False,0
384,77.59,6.0,0,2,2,False,True,False,1
348,31.05,12.0,0,20,3,True,False,False,1
31,43.82,64.83333333333333,0,2,2,False,False,False,0
